technical_match_ratio,technical_partial_ratio,technical_missing_ratio,mandatory_requirement_compliance,document_completeness,required_documents_present,required_documents_missing,evidence_coverage,specification_match_score,specification_conflict_count,experience_years,relevant_experience_score,delivery_days,delivery_compliance,quoted_price,price_score,standards_coverage,high_risk_requirement_count,missing_evidence_count,conflict_count,compliance_class
0.856,0.122,0.022,1,0.879,4,1,0.73,85.6,0,4,55,77,1,11260.6,77.5,0.922,0,2,2,3
0.802,0.154,0.043,1,0.65,3,2,0.614,80.2,0,10,100,50,1,20718.88,58.6,0.756,0,3,2,3
0.821,0.166,0.012,1,0.868,4,1,0.746,82.1,0,11,100,60,1,13007.32,74.0,0.803,0,2,0,2
0.312,0.418,0.27,1,0.169,0,5,0.156,31.2,4,1,4,87,0,32212.32,35.6,0.354,3,8,6,0
0.478,0.236,0.286,1,0.371,1,4,0.332,47.8,4,4,42,17,1,15627.93,68.7,0.574,2,6,6,1
0.666,0.257,0.077,1,0.547,2,3,0.467,66.6,1,10,93,47,1,34667.59,30.7,0.566,1,5,3,2
0.616,0.242,0.142,0,0.534,2,3,0.467,61.6,2,0,-9,32,0,22681.24,54.6,0.687,1,5,2,0
0.834,0.146,0.02,1,0.711,3,2,0.669,83.4,0,8,79,16,1,35067.84,29.9,0.863,0,3,1,3
0.938,0.049,0.014,1,0.799,3,2,0.74,93.8,0,12,100,10,1,27861.32,44.3,1.0,0,2,1,3
0.825,0.039,0.136,1,0.769,3,2,0.682,82.5,2,13,100,45,1,33317.92,33.4,0.663,0,3,3,3
0.82,0.155,0.025,1,0.966,4,1,0.947,82.0,0,6,75,48,1,18697.37,62.6,0.796,0,0,2,3
0.309,0.016,0.675,0,0.151,0,5,0.127,30.9,10,2,31,11,1,10171.36,79.7,0.344,3,8,12,0
0.279,0.348,0.372,1,0.388,1,4,0.357,27.9,5,1,5,23,1,12152.85,75.7,0.167,3,6,6,1
0.601,0.059,0.34,1,0.621,3,2,0.563,60.1,5,2,23,64,0,17562.57,64.9,0.55,1,4,7,1
0.845,0.148,0.006,1,0.838,4,1,0.697,84.5,0,7,65,87,1,41948.73,16.1,0.681,0,3,0,3
0.918,0.06,0.022,1,0.832,4,1,0.721,91.8,0,6,61,82,1,27110.06,45.8,0.724,0,2,0,3
0.804,0.051,0.144,1,0.723,3,2,0.644,80.4,2,11,100,67,1,23413.41,53.2,0.848,0,3,3,3
0.358,0.197,0.445,0,0.556,2,3,0.484,35.8,6,1,20,17,1,9678.96,80.6,0.228,3,5,7,0
0.613,0.331,0.056,1,0.511,2,3,0.476,61.3,0,7,66,7,1,15429.75,69.1,0.493,1,5,2,2
0.248,0.116,0.636,0,0.294,1,4,0.293,24.8,9,0,18,70,0,5690.14,88.6,0.281,3,7,9,0
0.329,0.182,0.489,0,0.326,1,4,0.266,32.9,7,3,49,14,1,9441.78,81.1,0.298,3,7,7,0
0.894,0.104,0.002,1,0.896,4,1,0.769,89.4,0,8,73,72,1,30061.5,39.9,0.973,0,2,0,3
0.754,0.226,0.02,1,0.636,3,2,0.628,75.4,0,11,100,12,1,11162.78,77.7,0.592,1,3,1,3
0.911,0.052,0.037,1,0.88,4,1,0.712,91.1,0,8,98,29,1,21703.3,56.6,0.879,0,2,0,3
0.463,0.426,0.11,0,0.301,1,4,0.276,46.3,1,0,0,40,0,10848.5,78.3,0.476,2,7,2,0
0.154,0.466,0.379,0,0.214,1,4,0.212,15.4,5,4,44,62,0,11515.93,77.0,0.224,4,7,7,0
0.281,0.233,0.486,0,0.35,1,4,0.303,28.1,7,3,27,72,0,16887.11,66.2,0.175,3,6,7,0
0.672,0.009,0.319,0,0.556,2,3,0.46,67.2,4,4,55,34,0,11087.89,77.8,0.597,1,5,6,0
0.606,0.363,0.032,1,0.633,3,2,0.589,60.6,0,12,100,66,1,30495.06,39.0,0.464,1,4,1,2
0.966,0.001,0.033,1,0.886,4,1,0.854,96.6,0,10,100,57,1,17356.74,65.3,0.779,0,1,1,3
0.955,0.004,0.042,1,0.973,4,1,0.837,95.5,0,13,100,41,1,38637.53,22.7,1.0,0,1,2,3
0.363,0.256,0.38,0,0.513,2,3,0.442,36.3,5,3,26,47,0,13323.27,73.4,0.334,3,5,5,0
0.571,0.093,0.337,0,0.749,3,2,0.677,57.1,5,1,9,9,1,24131.08,51.7,0.468,2,3,6,0
0.393,0.215,0.392,0,0.574,2,3,0.481,39.3,5,1,9,64,0,6420.9,87.2,0.261,3,5,5,0
0.578,0.203,0.219,0,0.436,2,3,0.433,57.8,3,2,13,11,1,14970.35,70.1,0.5,2,5,4,0
0.411,0.254,0.335,1,0.212,1,4,0.172,41.1,5,4,35,16,1,28196.91,43.6,0.355,2,8,5,1
0.837,0.14,0.024,1,0.685,3,2,0.676,83.7,0,12,100,26,1,15516.14,69.0,0.854,0,3,1,2
0.445,0.304,0.251,1,0.447,2,3,0.442,44.5,3,0,2,22,1,18362.08,63.3,0.358,2,5,3,1
0.943,0.018,0.039,1,1.0,5,0,0.864,94.3,0,9,81,74,1,33786.47,32.4,0.971,0,1,1,3
0.621,0.035,0.344,0,0.707,3,2,0.592,62.1,5,1,0,62,0,24368.16,51.3,0.717,1,4,5,0
0.644,0.169,0.187,0,0.663,3,2,0.581,64.4,2,3,43,20,1,14555.69,70.9,0.707,1,4,4,0
0.828,0.152,0.02,1,0.741,3,2,0.594,82.8,0,5,60,63,1,18227.69,63.5,0.798,0,4,2,2
0.282,0.054,0.665,0,0.276,1,4,0.274,28.2,9,4,48,30,1,5045.52,89.9,0.295,3,7,11,0
0.919,0.032,0.05,1,1.0,5,0,0.991,91.9,0,9,100,59,1,42516.9,15.0,0.782,0,0,1,3
0.633,0.292,0.075,1,0.635,3,2,0.609,63.3,1,6,65,57,1,22488.19,55.0,0.534,1,3,2,2
0.835,0.144,0.02,1,0.698,3,2,0.628,83.5,0,8,91,82,1,39649.16,20.7,0.799,0,3,1,3
0.959,0.038,0.004,1,1.0,5,0,0.908,95.9,0,14,100,82,1,21737.71,56.5,0.971,0,0,2,3
0.333,0.42,0.247,0,0.475,2,3,0.38,33.3,3,2,36,8,1,15115.28,69.8,0.163,3,6,3,0
0.712,0.286,0.002,1,0.605,3,2,0.526,71.2,0,6,70,26,1,34080.63,31.8,0.555,1,4,1,2
0.388,0.322,0.29,1,0.579,2,3,0.553,38.8,4,3,47,20,1,29034.74,41.9,0.346,3,4,5,1
0.874,0.012,0.113,1,1.0,5,0,0.959,87.4,1,13,100,8,1,15414.89,69.2,0.705,0,0,2,3
0.379,0.395,0.226,1,0.431,2,3,0.345,37.9,3,3,48,51,0,34098.45,31.8,0.287,3,6,4,1
0.627,0.225,0.148,0,0.623,3,2,0.573,62.7,2,2,10,88,0,20541.9,58.9,0.704,1,4,4,0
0.772,0.212,0.017,1,0.673,3,2,0.604,77.2,0,6,53,88,1,25618.21,48.8,0.593,1,3,2,2
0.839,0.123,0.038,1,0.764,3,2,0.715,83.9,0,10,97,89,1,27148.78,45.7,0.893,0,2,0,3
0.363,0.303,0.334,0,0.543,2,3,0.536,36.3,5,2,30,63,0,32059.82,35.9,0.187,3,4,6,0
0.683,0.181,0.135,1,0.666,3,2,0.539,68.3,2,3,27,19,1,32870.22,34.3,0.557,1,4,3,2
0.682,0.314,0.004,1,0.5,2,3,0.49,68.2,0,5,66,76,1,29507.44,41.0,0.76,1,5,2,2
0.21,0.083,0.707,0,0.369,1,4,0.36,21.0,10,4,33,63,0,5385.01,89.2,0.094,3,6,12,0
0.983,0.015,0.002,1,1.0,5,0,0.965,98.3,0,11,100,73,1,32086.3,35.8,0.846,0,0,0,2
0.454,0.36,0.186,1,0.284,1,4,0.263,45.4,2,4,56,86,0,30586.96,38.8,0.329,2,7,2,1
0.437,0.344,0.219,0,0.401,2,3,0.378,43.7,3,2,39,15,1,22242.01,55.5,0.371,2,6,3,0
0.204,0.379,0.417,0,0.073,0,5,0.059,20.4,6,2,21,59,0,10310.45,79.4,0.009,3,9,6,0
0.559,0.166,0.275,0,0.387,1,4,0.368,55.9,4,1,11,71,0,17295.25,65.4,0.556,2,6,5,0
0.62,0.077,0.303,0,0.77,3,2,0.695,62.0,4,2,26,85,0,25060.64,49.9,0.425,1,3,5,0
0.873,0.117,0.009,1,0.944,4,1,0.77,87.3,0,14,100,45,1,35926.84,28.1,0.681,0,2,0,3
0.746,0.228,0.026,1,0.671,3,2,0.6,74.6,0,5,43,22,1,27817.8,44.4,0.68,1,4,0,2
0.957,0.0,0.049,1,0.906,4,1,0.889,95.7,0,5,55,40,1,16903.36,66.2,0.945,0,1,2,3
0.992,0.0,0.009,1,0.905,4,1,0.773,99.2,0,7,61,55,1,22950.31,54.1,0.854,0,2,2,3
0.67,0.257,0.073,1,0.747,3,2,0.598,67.0,1,10,100,27,1,32230.76,35.5,0.602,1,4,2,2
0.135,0.531,0.334,0,0.258,1,4,0.228,13.5,5,1,17,83,0,18162.43,63.7,0.015,4,7,5,0
0.39,0.504,0.106,1,0.25,1,4,0.201,39.0,1,0,19,7,1,26729.08,46.5,0.251,3,7,2,1
0.432,0.402,0.165,0,0.262,1,4,0.225,43.2,2,3,22,52,0,31881.71,36.2,0.264,2,7,2,0
0.588,0.02,0.391,1,0.403,2,3,0.348,58.8,5,3,32,14,1,16908.17,66.2,0.48,2,6,7,1
0.831,0.147,0.021,1,0.882,4,1,0.807,83.1,0,14,100,85,1,33441.88,33.1,0.863,0,1,2,3
0.916,0.065,0.02,1,0.908,4,1,0.867,91.6,0,8,80,54,1,43660.94,12.7,0.91,0,1,1,3
0.899,0.052,0.049,1,0.708,3,2,0.592,89.9,0,5,48,30,1,13903.87,72.2,0.958,0,4,1,3
0.851,0.118,0.031,1,0.715,3,2,0.628,85.1,0,9,99,41,1,27105.71,45.8,0.907,0,3,1,3
0.371,0.36,0.269,0,0.247,1,4,0.231,37.1,4,4,56,80,0,12608.34,74.8,0.347,3,7,6,0
0.404,0.226,0.37,1,0.401,2,3,0.366,40.4,5,4,40,38,0,26061.66,47.9,0.484,2,6,7,1
0.893,0.076,0.031,1,0.758,3,2,0.756,89.3,0,10,91,38,1,16224.45,67.6,0.71,0,2,0,3
0.949,0.003,0.047,1,0.919,4,1,0.846,94.9,0,12,100,19,1,31684.06,36.6,0.781,0,1,1,3
0.996,0.0,0.021,1,1.0,5,0,0.931,99.6,0,11,100,78,1,35299.18,29.4,1.0,0,0,1,3
0.978,0.0,0.04,1,0.911,4,1,0.768,97.8,0,6,52,72,1,32913.37,34.2,0.83,0,2,2,3
0.664,0.216,0.119,1,0.536,2,3,0.5,66.4,1,7,67,11,1,31363.36,37.3,0.715,1,5,3,2
0.969,0.0,0.05,1,1.0,5,0,0.877,96.9,0,13,100,34,1,18505.22,63.0,0.954,0,1,1,3
0.918,0.063,0.019,1,1.0,5,0,0.813,91.8,0,6,58,42,1,47467.6,5.1,0.779,0,1,2,3
0.375,0.239,0.386,1,0.18,0,5,0.154,37.5,5,4,45,56,0,31657.34,36.7,0.399,3,8,7,0
0.948,0.029,0.024,1,0.882,4,1,0.756,94.8,0,9,82,54,1,35336.92,29.3,1.0,0,2,1,2
0.446,0.36,0.193,0,0.495,2,3,0.451,44.6,2,1,11,46,0,25492.78,49.0,0.324,2,5,4,0
0.537,0.187,0.276,1,0.679,3,2,0.657,53.7,4,1,3,61,0,27203.14,45.6,0.547,2,3,5,1
0.976,0.0,0.048,1,0.932,4,1,0.909,97.6,0,4,58,60,1,38891.74,22.2,0.817,0,0,1,3
0.804,0.057,0.139,1,0.873,4,1,0.752,80.4,2,4,31,26,1,31423.28,37.2,0.722,0,2,4,2
0.843,0.014,0.143,1,0.833,4,1,0.784,84.3,2,4,50,48,1,19216.78,61.6,0.808,0,2,4,2
0.315,0.379,0.306,1,0.482,2,3,0.452,31.5,4,2,17,57,0,27679.6,44.6,0.406,3,5,6,1
0.837,0.022,0.142,1,0.954,4,1,0.815,83.7,2,12,100,85,1,14455.46,71.1,0.853,0,1,4,3
0.522,0.127,0.35,0,0.659,3,2,0.633,52.2,5,0,8,26,1,14616.86,70.8,0.473,2,3,7,0
0.641,0.0,0.367,1,0.819,4,1,0.765,64.1,5,3,43,86,0,10025.68,79.9,0.678,1,2,7,1
0.709,0.235,0.056,1,0.515,2,3,0.421,70.9,0,7,86,75,1,16862.13,66.3,0.538,1,5,1,2
0.314,0.543,0.143,0,0.238,1,4,0.229,31.4,2,3,24,62,0,25684.15,48.6,0.363,3,7,2,0
0.869,0.055,0.076,1,0.913,4,1,0.825,86.9,1,10,100,69,1,17051.14,65.9,0.789,0,1,1,3
0.672,0.316,0.013,1,0.683,3,2,0.607,67.2,0,3,45,54,1,14124.56,71.8,0.659,1,3,1,2
0.938,0.056,0.006,1,0.934,4,1,0.878,93.8,0,7,89,61,1,34645.99,30.7,0.81,0,1,1,2
0.602,0.378,0.02,1,0.6,2,3,0.523,60.2,0,8,87,59,1,23428.77,53.1,0.573,1,4,2,2
0.701,0.163,0.136,1,0.712,3,2,0.664,70.1,2,5,59,56,1,26429.42,47.1,0.733,1,3,2,2
0.625,0.198,0.178,1,0.466,2,3,0.374,62.5,2,1,17,88,0,11920.1,76.2,0.65,1,6,3,1
0.666,0.004,0.329,0,0.562,2,3,0.499,66.6,4,4,37,19,1,31946.28,36.1,0.583,1,5,6,0
0.303,0.441,0.255,1,0.151,0,5,0.128,30.3,3,3,30,62,0,15932.8,68.1,0.113,3,8,4,0
0.729,0.125,0.146,1,0.8,4,1,0.719,72.9,2,6,71,73,1,25585.54,48.8,0.828,1,2,4,2
0.502,0.127,0.371,0,0.482,2,3,0.422,50.2,5,2,11,75,0,19718.67,60.6,0.55,2,5,7,0
0.853,0.136,0.011,1,0.752,3,2,0.683,85.3,0,11,100,85,1,49811.98,0.4,0.923,0,3,1,3
0.987,0.0,0.034,1,0.995,4,1,0.971,98.7,0,7,89,55,1,15333.2,69.3,0.843,0,0,0,3
0.968,0.023,0.009,1,0.825,4,1,0.797,96.8,0,12,100,51,1,43322.21,13.4,0.831,0,2,1,3
0.822,0.173,0.004,1,0.733,3,2,0.633,82.2,0,13,100,31,1,49067.39,1.9,0.682,0,3,2,3
0.048,0.395,0.558,1,0.227,1,4,0.187,4.8,8,0,-8,22,1,7260.86,85.5,0.07,4,8,10,0
0.655,0.0,0.362,1,0.611,3,2,0.496,65.5,5,3,42,43,0,34151.51,31.7,0.598,1,5,5,1
0.805,0.119,0.075,1,0.738,3,2,0.599,80.5,1,4,56,51,1,25291.06,49.4,0.808,0,4,3,1
0.419,0.218,0.362,1,0.22,1,4,0.19,41.9,5,4,47,39,0,30263.33,39.5,0.268,2,8,5,1
0.249,0.216,0.534,0,0.321,1,4,0.296,24.9,8,4,50,25,1,8736.26,82.5,0.208,3,7,9,0
0.335,0.015,0.65,0,0.512,2,3,0.412,33.5,9,2,16,78,0,7701.19,84.6,0.378,3,5,11,0
0.927,0.037,0.036,1,0.936,4,1,0.828,92.7,0,7,75,29,1,40123.02,19.8,0.856,0,1,0,3
0.797,0.169,0.033,1,0.771,3,2,0.73,79.7,0,8,75,60,1,17692.45,64.6,0.739,1,2,2,3
0.747,0.235,0.018,1,0.649,3,2,0.621,74.7,0,12,100,13,1,34981.01,30.0,0.833,1,3,2,3
0.828,0.043,0.129,1,0.806,4,1,0.712,82.8,1,12,100,86,1,16748.01,66.5,0.906,0,2,2,3
0.929,0.042,0.03,1,0.801,4,1,0.646,92.9,0,7,88,41,1,35289.75,29.4,0.841,0,3,1,3
0.607,0.198,0.194,0,0.508,2,3,0.451,60.7,2,3,31,63,0,34189.21,31.6,0.679,1,5,4,0
0.245,0.41,0.345,0,0.201,1,4,0.194,24.5,5,4,46,43,0,11908.33,76.2,0.222,3,8,7,0
0.887,0.105,0.008,1,0.992,4,1,0.837,88.7,0,13,100,57,1,38502.33,23.0,0.857,0,1,1,3
0.19,0.331,0.479,1,0.01,0,5,0.009,19.0,7,1,10,61,0,13420.33,73.2,0.11,4,9,9,0
0.079,0.377,0.545,0,0.156,0,5,0.15,7.9,8,3,32,12,1,18014.79,64.0,0.112,4,8,10,0
0.452,0.387,0.161,0,0.347,1,4,0.347,45.2,2,4,36,50,0,19438.65,61.1,0.315,2,6,4,0
0.774,0.182,0.044,1,0.885,4,1,0.795,77.4,0,5,62,47,1,26716.51,46.6,0.649,1,2,1,3
0.791,0.138,0.071,1,0.885,4,1,0.817,79.1,1,4,46,32,1,20756.15,58.5,0.673,1,1,1,3
0.582,0.086,0.332,0,0.642,3,2,0.637,58.2,4,1,16,77,0,30265.44,39.5,0.522,2,3,4,0
0.496,0.295,0.209,0,0.363,1,4,0.344,49.6,3,0,-6,63,0,13089.45,73.8,0.411,2,6,3,0
0.896,0.055,0.05,1,0.99,4,1,0.961,89.6,0,6,54,7,1,31226.77,37.5,0.911,0,0,2,3
0.246,0.339,0.415,0,0.066,0,5,0.062,24.6,6,4,38,76,0,14124.85,71.8,0.156,3,9,7,0
0.168,0.443,0.389,0,0.073,0,5,0.069,16.8,5,3,38,89,0,9018.87,82.0,0.059,4,9,7,0
0.839,0.117,0.043,1,0.696,3,2,0.69,83.9,0,5,57,48,1,24632.41,50.7,0.872,0,3,1,3
0.871,0.119,0.01,1,0.962,4,1,0.918,87.1,0,3,20,27,1,22789.69,54.4,0.841,0,0,0,3
0.857,0.067,0.076,1,0.999,4,1,0.845,85.7,1,10,100,43,1,32878.66,34.2,0.662,0,1,3,3
0.431,0.385,0.185,1,0.585,2,3,0.542,43.1,2,2,26,53,0,30283.66,39.4,0.511,2,4,3,1
0.698,0.206,0.096,1,0.663,3,2,0.59,69.8,1,10,92,87,1,13272.75,73.5,0.571,1,4,1,2
0.78,0.132,0.088,1,0.906,4,1,0.89,78.0,1,5,47,12,1,11958.41,76.1,0.616,1,1,2,3
0.827,0.109,0.064,1,0.976,4,1,0.797,82.7,0,7,82,15,1,34882.02,30.2,0.753,0,2,2,3
0.927,0.031,0.042,1,0.922,4,1,0.917,92.7,0,13,100,41,1,43914.53,12.2,1.0,0,0,0,3
0.71,0.261,0.029,1,0.535,2,3,0.53,71.0,0,10,100,74,1,14105.85,71.8,0.529,1,4,2,2
0.653,0.226,0.121,1,0.587,2,3,0.513,65.3,1,3,25,47,1,22725.17,54.5,0.62,1,4,2,2
0.027,0.592,0.381,0,0.09,0,5,0.083,2.7,5,3,38,10,1,19298.62,61.4,0.035,4,9,7,0
0.473,0.4,0.127,1,0.575,2,3,0.532,47.3,1,1,28,50,0,24834.22,50.3,0.533,2,4,3,1
0.794,0.161,0.045,1,0.959,4,1,0.887,79.4,0,14,100,28,1,31514.56,37.0,0.798,1,1,0,3
0.019,0.375,0.606,0,0.115,0,5,0.108,1.9,9,0,15,14,1,12828.94,74.3,0.09,4,8,11,0
0.452,0.407,0.14,1,0.454,2,3,0.447,45.2,2,1,21,65,0,15384.67,69.2,0.255,2,5,4,1
0.493,0.178,0.328,1,0.674,3,2,0.569,49.3,4,2,17,67,0,10732.84,78.5,0.359,2,4,5,1
0.896,0.051,0.053,1,0.774,3,2,0.758,89.6,0,3,21,10,1,13374.67,73.3,0.729,0,2,2,2
0.557,0.188,0.255,1,0.435,2,3,0.404,55.7,3,1,26,10,1,33480.56,33.0,0.387,2,5,5,1
0.694,0.224,0.082,1,0.789,3,2,0.661,69.4,1,8,90,33,1,17346.72,65.3,0.541,1,3,2,2
0.868,0.024,0.108,1,0.686,3,2,0.646,86.8,1,14,100,68,1,13696.37,72.6,0.682,0,3,3,3
0.93,0.033,0.037,1,0.979,4,1,0.859,93.0,0,11,100,82,1,33019.04,34.0,0.874,0,1,2,3
0.642,0.0,0.359,0,0.48,2,3,0.477,64.2,5,4,44,27,1,22475.45,55.0,0.627,1,5,7,0
0.983,0.0,0.047,1,0.796,3,2,0.75,98.3,0,4,38,75,1,47081.0,5.8,0.796,0,2,0,3
0.071,0.391,0.539,0,0.065,0,5,0.064,7.1,8,1,8,10,1,7593.63,84.8,0.0,4,9,10,0
0.68,0.205,0.115,1,0.704,3,2,0.651,68.0,1,9,94,44,1,24589.65,50.8,0.651,1,3,1,3
0.454,0.15,0.397,0,0.471,2,3,0.458,45.4,5,3,26,54,0,20634.02,58.7,0.542,2,5,7,0
0.876,0.0,0.142,1,1.0,5,0,0.93,87.6,2,14,100,23,1,34459.61,31.1,0.834,0,0,4,3
0.807,0.162,0.031,1,0.842,4,1,0.777,80.7,0,7,63,21,1,17397.34,65.2,0.711,0,2,0,3
0.953,0.005,0.043,1,0.955,4,1,0.864,95.3,0,9,100,24,1,40985.64,18.0,0.875,0,1,2,3
0.625,0.198,0.178,0,0.796,3,2,0.742,62.5,2,3,42,38,0,28820.64,42.4,0.507,1,2,4,0
0.083,0.132,0.785,0,0.238,1,4,0.224,8.3,11,1,0,73,0,11316.57,77.4,0.017,4,7,13,0
0.663,0.325,0.012,1,0.571,2,3,0.473,66.3,0,7,89,16,1,11601.94,76.8,0.495,1,5,2,2
0.264,0.142,0.594,0,0.266,1,4,0.256,26.4,8,0,2,62,0,6970.14,86.1,0.108,3,7,9,0
0.75,0.163,0.087,1,0.568,2,3,0.493,75.0,1,13,100,7,1,19244.7,61.5,0.789,1,5,3,3
0.82,0.036,0.144,1,0.767,3,2,0.763,82.0,2,8,84,65,1,22675.21,54.6,0.785,0,2,4,2
0.613,0.014,0.373,1,0.566,2,3,0.531,61.3,5,1,25,40,0,23243.75,53.5,0.638,1,4,5,1
0.196,0.088,0.717,0,0.282,1,4,0.249,19.6,10,4,55,66,0,18353.66,63.3,0.231,4,7,12,0
0.881,0.101,0.017,1,0.725,3,2,0.69,88.1,0,8,91,33,1,21108.8,57.8,0.734,0,3,2,3
0.922,0.078,0.0,1,0.895,4,1,0.811,92.2,0,9,90,16,1,28768.11,42.5,0.77,0,1,2,3
0.54,0.252,0.208,1,0.545,2,3,0.536,54.0,3,4,42,12,1,26809.92,46.4,0.625,2,4,3,2
0.369,0.451,0.18,1,0.504,2,3,0.432,36.9,2,2,26,42,0,17055.9,65.9,0.266,3,5,2,1
0.499,0.271,0.229,0,0.417,2,3,0.387,49.9,3,4,42,87,0,10425.56,79.1,0.418,2,6,5,0
0.896,0.093,0.012,1,0.935,4,1,0.798,89.6,0,4,51,65,1,47253.68,5.5,0.781,0,2,1,3
0.677,0.295,0.027,0,0.672,3,2,0.663,67.7,0,12,100,56,1,11639.27,76.7,0.566,1,3,0,1
0.746,0.146,0.108,1,0.908,4,1,0.795,74.6,1,7,82,42,1,32707.26,34.6,0.594,1,2,1,3
0.655,0.204,0.141,1,0.659,3,2,0.589,65.5,2,4,47,48,1,29171.47,41.7,0.679,1,4,2,2
0.439,0.404,0.156,0,0.309,1,4,0.297,43.9,2,1,28,48,0,18345.16,63.3,0.36,2,7,2,0
0.32,0.526,0.154,1,0.126,0,5,0.12,32.0,2,0,3,81,0,27690.76,44.6,0.258,3,8,4,0
0.507,0.114,0.379,1,0.675,3,2,0.671,50.7,5,2,37,17,1,17191.12,65.6,0.386,2,3,5,2
0.352,0.511,0.138,1,0.438,2,3,0.362,35.2,2,4,53,12,1,34722.65,30.6,0.231,3,6,2,1
0.766,0.096,0.138,0,0.729,3,2,0.628,76.6,2,7,67,12,1,30665.67,38.7,0.668,1,3,3,0
0.811,0.067,0.122,1,0.936,4,1,0.836,81.1,1,8,93,9,1,25061.74,49.9,0.893,0,1,1,3
0.348,0.209,0.442,0,0.23,1,4,0.198,34.8,6,0,19,14,1,10937.62,78.1,0.185,3,8,8,0
0.711,0.263,0.026,1,0.816,4,1,0.665,71.1,0,10,100,73,1,13135.38,73.7,0.801,1,3,2,3
0.317,0.37,0.313,1,0.502,2,3,0.427,31.7,4,2,33,63,0,29378.0,41.2,0.279,3,5,6,1
0.693,0.267,0.039,1,0.494,2,3,0.413,69.3,0,9,96,68,1,32992.95,34.0,0.676,1,5,2,2
0.706,0.265,0.029,1,0.529,2,3,0.508,70.6,0,13,100,14,1,25012.69,50.0,0.548,1,4,0,3
0.855,0.135,0.01,1,0.882,4,1,0.744,85.5,0,13,100,64,1,33607.84,32.8,0.823,0,2,1,3
0.845,0.006,0.149,1,0.796,3,2,0.672,84.5,2,5,46,18,1,34808.8,30.4,0.854,0,3,2,2
0.551,0.195,0.254,1,0.604,3,2,0.521,55.1,3,4,36,27,1,30902.83,38.2,0.57,2,4,4,2
0.636,0.325,0.039,1,0.476,2,3,0.436,63.6,0,12,100,30,1,20861.2,58.3,0.52,1,5,2,2
0.418,0.376,0.207,0,0.39,1,4,0.319,41.8,3,0,17,48,0,18433.66,63.1,0.402,2,6,4,0
0.863,0.107,0.03,1,0.751,3,2,0.679,86.3,0,11,100,62,1,19946.28,60.1,0.91,0,3,1,3
0.83,0.125,0.045,1,0.766,3,2,0.677,83.0,0,9,100,41,1,49816.72,0.4,0.81,0,3,2,3
0.459,0.289,0.251,0,0.65,3,2,0.614,45.9,3,0,-5,16,1,17584.48,64.8,0.278,2,3,3,0
0.724,0.255,0.022,1,0.68,3,2,0.596,72.4,0,13,100,79,1,15455.32,69.1,0.672,1,4,0,2
0.889,0.0,0.127,1,1.0,5,0,0.918,88.9,1,8,86,88,1,18943.7,62.1,0.801,0,0,3,3
0.827,0.171,0.002,1,0.943,4,1,0.876,82.7,0,10,100,80,1,23798.79,52.4,0.685,0,1,2,3
0.803,0.197,0.001,1,0.69,3,2,0.603,80.3,0,9,97,40,1,39140.28,21.7,0.854,0,3,1,3
0.755,0.174,0.071,1,0.838,4,1,0.759,75.5,1,3,34,32,1,11898.75,76.2,0.666,1,2,1,2
0.506,0.103,0.391,0,0.406,2,3,0.363,50.6,5,4,56,84,0,28431.71,43.1,0.56,2,6,7,0
0.898,0.0,0.11,1,0.954,4,1,0.937,89.8,1,12,100,87,1,32220.41,35.6,0.972,0,0,3,3
0.239,0.111,0.65,0,0.308,1,4,0.302,23.9,9,4,40,71,0,8222.93,83.6,0.255,3,6,10,0
0.629,0.129,0.241,1,0.55,2,3,0.53,62.9,3,0,-10,20,1,15160.67,69.7,0.692,1,4,3,2
0.844,0.069,0.087,1,0.957,4,1,0.861,84.4,1,7,89,19,1,24798.5,50.4,0.842,0,1,1,3
0.538,0.263,0.2,0,0.716,3,2,0.618,53.8,2,2,25,24,1,13567.32,72.9,0.513,2,3,2,0
0.638,0.031,0.331,1,0.485,2,3,0.482,63.8,4,3,45,9,1,32136.24,35.7,0.564,1,5,6,1
0.879,0.083,0.039,1,0.781,3,2,0.735,87.9,0,8,99,26,1,19760.26,60.5,0.816,0,2,1,3
0.856,0.085,0.058,1,0.671,3,2,0.586,85.6,0,11,100,81,1,21882.8,56.2,0.751,0,4,0,3
0.854,0.065,0.081,1,1.0,5,0,0.994,85.4,1,4,40,80,1,33096.38,33.8,0.843,0,0,1,3
0.823,0.151,0.026,1,1.0,5,0,0.872,82.3,0,9,83,83,1,22739.18,54.5,0.79,0,1,2,3
0.781,0.157,0.063,1,0.679,3,2,0.588,78.1,0,5,65,57,1,16732.65,66.5,0.61,1,4,2,3
0.849,0.068,0.082,1,1.0,5,0,0.818,84.9,1,5,52,63,1,25058.34,49.9,0.848,0,1,1,3
0.146,0.353,0.501,0,0.032,0,5,0.028,14.6,7,3,24,64,0,9591.0,80.8,0.0,4,9,7,0
0.807,0.052,0.141,1,0.714,3,2,0.688,80.7,2,7,60,58,1,33668.48,32.7,0.703,0,3,3,2
0.949,0.03,0.021,1,1.0,5,0,0.818,94.9,0,4,48,21,1,21229.02,57.5,1.0,0,1,1,3
0.656,0.232,0.113,1,0.83,4,1,0.806,65.6,1,1,15,46,0,15263.51,69.5,0.61,1,1,3,2
0.165,0.119,0.715,0,0.033,0,5,0.033,16.5,10,0,-2,21,1,15584.99,68.8,0.046,4,9,11,0
